id,split,landmark_id,landmark_name,new_path
train_31889_17,train,31889,Tomb of Emperor Khải Định,../../data/landmark_vietnam_dataset_split\train\31889\train_31889_17.jpg
train_31889_18,train,31889,Tomb of Emperor Khải Định,../../data/landmark_vietnam_dataset_split\train\31889\train_31889_18.jpg
train_31889_19,train,31889,Tomb of Emperor Khải Định,../../data/landmark_vietnam_dataset_split\train\31889\train_31889_19.jpg
train_31889_20,train,31889,Tomb of Emperor Khải Định,../../data/landmark_vietnam_dataset_split\train\31889\train_31889_20.jpg
train_31889_21,train,31889,Tomb of Emperor Khải Định,../../data/landmark_vietnam_dataset_split\train\31889\train_31889_21.jpg
train_32276_1,train,32276,Cat Ba,../../data/landmark_vietnam_dataset_split\train\32276\train_32276_1.jpg
train_32276_2,train,32276,Cat Ba,../../data/landmark_vietnam_dataset_split\train\32276\train_32276_2.jpg
train_32276_3,train,32276,Cat Ba,../../data/landmark_vietnam_dataset_split\train\32276\train_32276_3.jpg
train_32276_4,train,32276,Cat Ba,../../data/landmark_vietnam_dataset_split\train\32276\train_32276_4.jpg
train_32276_5,train,32276,Cat Ba,../../data/landmark_vietnam_dataset_split\train\32276\train_32276_5.jpg
train_32276_6,train,32276,Cat Ba,../../data/landmark_vietnam_dataset_split\train\32276\train_32276_6.jpg
train_32276_7,train,32276,Cat Ba,../../data/landmark_vietnam_dataset_split\train\32276\train_32276_7.jpg
train_32276_8,train,32276,Cat Ba,../../data/landmark_vietnam_dataset_split\train\32276\train_32276_8.jpg
train_32276_9,train,32276,Cat Ba,../../data/landmark_vietnam_dataset_split\train\32276\train_32276_9.jpg
train_32276_10,train,32276,Cat Ba,../../data/landmark_vietnam_dataset_split\train\32276\train_32276_10.jpg
train_32276_11,train,32276,Cat Ba,../../data/landmark_vietnam_dataset_split\train\32276\train_32276_11.jpg
train_32276_12,train,32276,Cat Ba,../../data/landmark_vietnam_dataset_split\train\32276\train_32276_12.jpg
train_32276_13,train,32276,Cat Ba,../../data/landmark_vietnam_dataset_split\train\32276\train_32276_13.jpg
train_32276_14,train,32276,Cat Ba,../../data/landmark_vietnam_dataset_split\train\32276\train_32276_14.jpg
train_32276_15,train,32276,Cat Ba,../../data/landmark_vietnam_dataset_split\train\32276\train_32276_15.jpg
train_32276_16,train,32276,Cat Ba,../../data/landmark_vietnam_dataset_split\train\32276\train_32276_16.jpg
train_32276_17,train,32276,Cat Ba,../../data/landmark_vietnam_dataset_split\train\32276\train_32276_17.jpg
train_32276_18,train,32276,Cat Ba,../../data/landmark_vietnam_dataset_split\train\32276\train_32276_18.jpg
train_32276_19,train,32276,Cat Ba,../../data/landmark_vietnam_dataset_split\train\32276\train_32276_19.jpg
train_32276_20,train,32276,Cat Ba,../../data/landmark_vietnam_dataset_split\train\32276\train_32276_20.jpg
train_32276_21,train,32276,Cat Ba,../../data/landmark_vietnam_dataset_split\train\32276\train_32276_21.jpg
train_33080_1,train,33080,Prenn Waterfall,../../data/landmark_vietnam_dataset_split\train\33080\train_33080_1.jpg
train_33080_2,train,33080,Prenn Waterfall,../../data/landmark_vietnam_dataset_split\train\33080\train_33080_2.jpg
train_33080_3,train,33080,Prenn Waterfall,../../data/landmark_vietnam_dataset_split\train\33080\train_33080_3.jpg
train_33080_4,train,33080,Prenn Waterfall,../../data/landmark_vietnam_dataset_split\train\33080\train_33080_4.jpg
train_33080_5,train,33080,Prenn Waterfall,../../data/landmark_vietnam_dataset_split\train\33080\train_33080_5.jpg
train_33080_6,train,33080,Prenn Waterfall,../../data/landmark_vietnam_dataset_split\train\33080\train_33080_6.jpg
train_33080_7,train,33080,Prenn Waterfall,../../data/landmark_vietnam_dataset_split\train\33080\train_33080_7.jpg
train_33080_8,train,33080,Prenn Waterfall,../../data/landmark_vietnam_dataset_split\train\33080\train_33080_8.jpg
train_33080_9,train,33080,Prenn Waterfall,../../data/landmark_vietnam_dataset_split\train\33080\train_33080_9.jpg
train_33080_10,train,33080,Prenn Waterfall,../../data/landmark_vietnam_dataset_split\train\33080\train_33080_10.jpg
train_33080_11,train,33080,Prenn Waterfall,../../data/landmark_vietnam_dataset_split\train\33080\train_33080_11.jpg
train_33080_12,train,33080,Prenn Waterfall,../../data/landmark_vietnam_dataset_split\train\33080\train_33080_12.jpg
train_33080_13,train,33080,Prenn Waterfall,../../data/landmark_vietnam_dataset_split\train\33080\train_33080_13.jpg
train_33080_14,train,33080,Prenn Waterfall,../../data/landmark_vietnam_dataset_split\train\33080\train_33080_14.jpg
train_33080_15,train,33080,Prenn Waterfall,../../data/landmark_vietnam_dataset_split\train\33080\train_33080_15.jpg
train_33080_16,train,33080,Prenn Waterfall,../../data/landmark_vietnam_dataset_split\train\33080\train_33080_16.jpg
train_33080_17,train,33080,Prenn Waterfall,../../data/landmark_vietnam_dataset_split\train\33080\train_33080_17.jpg
train_33080_18,train,33080,Prenn Waterfall,../../data/landmark_vietnam_dataset_split\train\33080\train_33080_18.jpg
train_33080_19,train,33080,Prenn Waterfall,../../data/landmark_vietnam_dataset_split\train\33080\train_33080_19.jpg
train_33080_20,train,33080,Prenn Waterfall,../../data/landmark_vietnam_dataset_split\train\33080\train_33080_20.jpg
train_33080_21,train,33080,Prenn Waterfall,../../data/landmark_vietnam_dataset_split\train\33080\train_33080_21.jpg
train_33080_22,train,33080,Prenn Waterfall,../../data/landmark_vietnam_dataset_split\train\33080\train_33080_22.jpg
train_33080_23,train,33080,Prenn Waterfall,../../data/landmark_vietnam_dataset_split\train\33080\train_33080_23.jpg
train_33080_24,train,33080,Prenn Waterfall,../../data/landmark_vietnam_dataset_split\train\33080\train_33080_24.jpg
train_34266_1,train,34266,Tomb of Emperor Minh Mạng,../../data/landmark_vietnam_dataset_split\train\34266\train_34266_1.jpg
train_34266_2,train,34266,Tomb of Emperor Minh Mạng,../../data/landmark_vietnam_dataset_split\train\34266\train_34266_2.jpg
train_34266_3,train,34266,Tomb of Emperor Minh Mạng,../../data/landmark_vietnam_dataset_split\train\34266\train_34266_3.jpg
train_34266_4,train,34266,Tomb of Emperor Minh Mạng,../../data/landmark_vietnam_dataset_split\train\34266\train_34266_4.jpg
train_34266_5,train,34266,Tomb of Emperor Minh Mạng,../../data/landmark_vietnam_dataset_split\train\34266\train_34266_5.jpg
train_34266_6,train,34266,Tomb of Emperor Minh Mạng,../../data/landmark_vietnam_dataset_split\train\34266\train_34266_6.jpg
train_34266_7,train,34266,Tomb of Emperor Minh Mạng,../../data/landmark_vietnam_dataset_split\train\34266\train_34266_7.jpg
train_34266_8,train,34266,Tomb of Emperor Minh Mạng,../../data/landmark_vietnam_dataset_split\train\34266\train_34266_8.jpg
train_34266_9,train,34266,Tomb of Emperor Minh Mạng,../../data/landmark_vietnam_dataset_split\train\34266\train_34266_9.jpg
train_34266_10,train,34266,Tomb of Emperor Minh Mạng,../../data/landmark_vietnam_dataset_split\train\34266\train_34266_10.jpg
train_34266_11,train,34266,Tomb of Emperor Minh Mạng,../../data/landmark_vietnam_dataset_split\train\34266\train_34266_11.jpg
train_34266_12,train,34266,Tomb of Emperor Minh Mạng,../../data/landmark_vietnam_dataset_split\train\34266\train_34266_12.jpg
train_34266_13,train,34266,Tomb of Emperor Minh Mạng,../../data/landmark_vietnam_dataset_split\train\34266\train_34266_13.jpg
train_34266_14,train,34266,Tomb of Emperor Minh Mạng,../../data/landmark_vietnam_dataset_split\train\34266\train_34266_14.jpg
train_34266_15,train,34266,Tomb of Emperor Minh Mạng,../../data/landmark_vietnam_dataset_split\train\34266\train_34266_15.jpg
train_34266_16,train,34266,Tomb of Emperor Minh Mạng,../../data/landmark_vietnam_dataset_split\train\34266\train_34266_16.jpg
train_34266_17,train,34266,Tomb of Emperor Minh Mạng,../../data/landmark_vietnam_dataset_split\train\34266\train_34266_17.jpg
train_34266_18,train,34266,Tomb of Emperor Minh Mạng,../../data/landmark_vietnam_dataset_split\train\34266\train_34266_18.jpg
train_34266_19,train,34266,Tomb of Emperor Minh Mạng,../../data/landmark_vietnam_dataset_split\train\34266\train_34266_19.jpg
train_34266_20,train,34266,Tomb of Emperor Minh Mạng,../../data/landmark_vietnam_dataset_split\train\34266\train_34266_20.jpg
train_34266_21,train,34266,Tomb of Emperor Minh Mạng,../../data/landmark_vietnam_dataset_split\train\34266\train_34266_21.jpg
train_34387_1,train,34387,Times City,../../data/landmark_vietnam_dataset_split\train\34387\train_34387_1.jpg
train_34387_2,train,34387,Times City,../../data/landmark_vietnam_dataset_split\train\34387\train_34387_2.jpg
train_34387_3,train,34387,Times City,../../data/landmark_vietnam_dataset_split\train\34387\train_34387_3.jpg
train_34387_4,train,34387,Times City,../../data/landmark_vietnam_dataset_split\train\34387\train_34387_4.jpg
train_34387_5,train,34387,Times City,../../data/landmark_vietnam_dataset_split\train\34387\train_34387_5.jpg
train_34387_6,train,34387,Times City,../../data/landmark_vietnam_dataset_split\train\34387\train_34387_6.jpg
train_34387_7,train,34387,Times City,../../data/landmark_vietnam_dataset_split\train\34387\train_34387_7.jpg
train_34387_8,train,34387,Times City,../../data/landmark_vietnam_dataset_split\train\34387\train_34387_8.jpg
train_34387_9,train,34387,Times City,../../data/landmark_vietnam_dataset_split\train\34387\train_34387_9.jpg
train_34387_10,train,34387,Times City,../../data/landmark_vietnam_dataset_split\train\34387\train_34387_10.jpg
train_34387_11,train,34387,Times City,../../data/landmark_vietnam_dataset_split\train\34387\train_34387_11.jpg
train_34387_12,train,34387,Times City,../../data/landmark_vietnam_dataset_split\train\34387\train_34387_12.jpg
train_34387_13,train,34387,Times City,../../data/landmark_vietnam_dataset_split\train\34387\train_34387_13.jpg
train_34387_14,train,34387,Times City,../../data/landmark_vietnam_dataset_split\train\34387\train_34387_14.jpg
train_34387_15,train,34387,Times City,../../data/landmark_vietnam_dataset_split\train\34387\train_34387_15.jpg
train_34610_1,train,34610,Ha Tien Islands,../../data/landmark_vietnam_dataset_split\train\34610\train_34610_1.jpg
train_34610_2,train,34610,Ha Tien Islands,../../data/landmark_vietnam_dataset_split\train\34610\train_34610_2.jpg
train_34610_3,train,34610,Ha Tien Islands,../../data/landmark_vietnam_dataset_split\train\34610\train_34610_3.jpg
train_34610_4,train,34610,Ha Tien Islands,../../data/landmark_vietnam_dataset_split\train\34610\train_34610_4.jpg
train_34610_5,train,34610,Ha Tien Islands,../../data/landmark_vietnam_dataset_split\train\34610\train_34610_5.jpg
train_34610_6,train,34610,Ha Tien Islands,../../data/landmark_vietnam_dataset_split\train\34610\train_34610_6.jpg
train_34610_7,train,34610,Ha Tien Islands,../../data/landmark_vietnam_dataset_split\train\34610\train_34610_7.jpg
train_34610_8,train,34610,Ha Tien Islands,../../data/landmark_vietnam_dataset_split\train\34610\train_34610_8.jpg
train_34610_9,train,34610,Ha Tien Islands,../../data/landmark_vietnam_dataset_split\train\34610\train_34610_9.jpg
train_34610_10,train,34610,Ha Tien Islands,../../data/landmark_vietnam_dataset_split\train\34610\train_34610_10.jpg
train_34610_11,train,34610,Ha Tien Islands,../../data/landmark_vietnam_dataset_split\train\34610\train_34610_11.jpg
train_34610_12,train,34610,Ha Tien Islands,../../data/landmark_vietnam_dataset_split\train\34610\train_34610_12.jpg
train_35438_1,train,35438,Thu Thiem Tunnel,../../data/landmark_vietnam_dataset_split\train\35438\train_35438_1.jpg
train_35438_2,train,35438,Thu Thiem Tunnel,../../data/landmark_vietnam_dataset_split\train\35438\train_35438_2.jpg
train_35438_3,train,35438,Thu Thiem Tunnel,../../data/landmark_vietnam_dataset_split\train\35438\train_35438_3.jpg
train_35438_4,train,35438,Thu Thiem Tunnel,../../data/landmark_vietnam_dataset_split\train\35438\train_35438_4.jpg
train_35438_5,train,35438,Thu Thiem Tunnel,../../data/landmark_vietnam_dataset_split\train\35438\train_35438_5.jpg
train_35438_6,train,35438,Thu Thiem Tunnel,../../data/landmark_vietnam_dataset_split\train\35438\train_35438_6.jpg
train_35438_7,train,35438,Thu Thiem Tunnel,../../data/landmark_vietnam_dataset_split\train\35438\train_35438_7.jpg
train_35438_8,train,35438,Thu Thiem Tunnel,../../data/landmark_vietnam_dataset_split\train\35438\train_35438_8.jpg
train_35438_9,train,35438,Thu Thiem Tunnel,../../data/landmark_vietnam_dataset_split\train\35438\train_35438_9.jpg
train_35438_10,train,35438,Thu Thiem Tunnel,../../data/landmark_vietnam_dataset_split\train\35438\train_35438_10.jpg
train_35438_11,train,35438,Thu Thiem Tunnel,../../data/landmark_vietnam_dataset_split\train\35438\train_35438_11.jpg
train_35438_12,train,35438,Thu Thiem Tunnel,../../data/landmark_vietnam_dataset_split\train\35438\train_35438_12.jpg
train_35438_13,train,35438,Thu Thiem Tunnel,../../data/landmark_vietnam_dataset_split\train\35438\train_35438_13.jpg
train_35438_14,train,35438,Thu Thiem Tunnel,../../data/landmark_vietnam_dataset_split\train\35438\train_35438_14.jpg
train_35438_15,train,35438,Thu Thiem Tunnel,../../data/landmark_vietnam_dataset_split\train\35438\train_35438_15.jpg
train_35484_1,train,35484,Tram Chim National Park,../../data/landmark_vietnam_dataset_split\train\35484\train_35484_1.jpg
train_35484_2,train,35484,Tram Chim National Park,../../data/landmark_vietnam_dataset_split\train\35484\train_35484_2.jpg
train_35484_3,train,35484,Tram Chim National Park,../../data/landmark_vietnam_dataset_split\train\35484\train_35484_3.jpg
train_35484_4,train,35484,Tram Chim National Park,../../data/landmark_vietnam_dataset_split\train\35484\train_35484_4.jpg
train_35484_5,train,35484,Tram Chim National Park,../../data/landmark_vietnam_dataset_split\train\35484\train_35484_5.jpg
train_35484_6,train,35484,Tram Chim National Park,../../data/landmark_vietnam_dataset_split\train\35484\train_35484_6.jpg
train_35484_7,train,35484,Tram Chim National Park,../../data/landmark_vietnam_dataset_split\train\35484\train_35484_7.jpg
train_35484_8,train,35484,Tram Chim National Park,../../data/landmark_vietnam_dataset_split\train\35484\train_35484_8.jpg
train_35484_9,train,35484,Tram Chim National Park,../../data/landmark_vietnam_dataset_split\train\35484\train_35484_9.jpg
train_35484_10,train,35484,Tram Chim National Park,../../data/landmark_vietnam_dataset_split\train\35484\train_35484_10.jpg
train_35484_11,train,35484,Tram Chim National Park,../../data/landmark_vietnam_dataset_split\train\35484\train_35484_11.jpg
train_35484_12,train,35484,Tram Chim National Park,../../data/landmark_vietnam_dataset_split\train\35484\train_35484_12.jpg
train_35484_13,train,35484,Tram Chim National Park,../../data/landmark_vietnam_dataset_split\train\35484\train_35484_13.jpg
train_35484_14,train,35484,Tram Chim National Park,../../data/landmark_vietnam_dataset_split\train\35484\train_35484_14.jpg
train_35484_15,train,35484,Tram Chim National Park,../../data/landmark_vietnam_dataset_split\train\35484\train_35484_15.jpg
train_35484_16,train,35484,Tram Chim National Park,../../data/landmark_vietnam_dataset_split\train\35484\train_35484_16.jpg
train_35484_17,train,35484,Tram Chim National Park,../../data/landmark_vietnam_dataset_split\train\35484\train_35484_17.jpg
train_35484_18,train,35484,Tram Chim National Park,../../data/landmark_vietnam_dataset_split\train\35484\train_35484_18.jpg
train_35484_19,train,35484,Tram Chim National Park,../../data/landmark_vietnam_dataset_split\train\35484\train_35484_19.jpg
train_35484_20,train,35484,Tram Chim National Park,../../data/landmark_vietnam_dataset_split\train\35484\train_35484_20.jpg
train_35484_21,train,35484,Tram Chim National Park,../../data/landmark_vietnam_dataset_split\train\35484\train_35484_21.jpg
train_35484_22,train,35484,Tram Chim National Park,../../data/landmark_vietnam_dataset_split\train\35484\train_35484_22.jpg
train_35484_23,train,35484,Tram Chim National Park,../../data/landmark_vietnam_dataset_split\train\35484\train_35484_23.jpg
train_35484_24,train,35484,Tram Chim National Park,../../data/landmark_vietnam_dataset_split\train\35484\train_35484_24.jpg
train_35573_1,train,35573,Saigon Central Post Office,../../data/landmark_vietnam_dataset_split\train\35573\train_35573_1.jpg
train_35573_2,train,35573,Saigon Central Post Office,../../data/landmark_vietnam_dataset_split\train\35573\train_35573_2.jpg
train_35573_3,train,35573,Saigon Central Post Office,../../data/landmark_vietnam_dataset_split\train\35573\train_35573_3.jpg
train_35573_4,train,35573,Saigon Central Post Office,../../data/landmark_vietnam_dataset_split\train\35573\train_35573_4.jpg
train_35573_5,train,35573,Saigon Central Post Office,../../data/landmark_vietnam_dataset_split\train\35573\train_35573_5.jpg
train_35573_6,train,35573,Saigon Central Post Office,../../data/landmark_vietnam_dataset_split\train\35573\train_35573_6.jpg
train_35573_7,train,35573,Saigon Central Post Office,../../data/landmark_vietnam_dataset_split\train\35573\train_35573_7.jpg
train_35573_8,train,35573,Saigon Central Post Office,../../data/landmark_vietnam_dataset_split\train\35573\train_35573_8.jpg
train_35573_9,train,35573,Saigon Central Post Office,../../data/landmark_vietnam_dataset_split\train\35573\train_35573_9.jpg
train_35573_10,train,35573,Saigon Central Post Office,../../data/landmark_vietnam_dataset_split\train\35573\train_35573_10.jpg
train_35573_11,train,35573,Saigon Central Post Office,../../data/landmark_vietnam_dataset_split\train\35573\train_35573_11.jpg
train_35573_12,train,35573,Saigon Central Post Office,../../data/landmark_vietnam_dataset_split\train\35573\train_35573_12.jpg
train_35573_13,train,35573,Saigon Central Post Office,../../data/landmark_vietnam_dataset_split\train\35573\train_35573_13.jpg
train_35573_14,train,35573,Saigon Central Post Office,../../data/landmark_vietnam_dataset_split\train\35573\train_35573_14.jpg
train_35573_15,train,35573,Saigon Central Post Office,../../data/landmark_vietnam_dataset_split\train\35573\train_35573_15.jpg
train_35573_16,train,35573,Saigon Central Post Office,../../data/landmark_vietnam_dataset_split\train\35573\train_35573_16.jpg
train_35573_17,train,35573,Saigon Central Post Office,../../data/landmark_vietnam_dataset_split\train\35573\train_35573_17.jpg
train_35573_18,train,35573,Saigon Central Post Office,../../data/landmark_vietnam_dataset_split\train\35573\train_35573_18.jpg
train_35573_19,train,35573,Saigon Central Post Office,../../data/landmark_vietnam_dataset_split\train\35573\train_35573_19.jpg
train_35573_20,train,35573,Saigon Central Post Office,../../data/landmark_vietnam_dataset_split\train\35573\train_35573_20.jpg
train_35573_21,train,35573,Saigon Central Post Office,../../data/landmark_vietnam_dataset_split\train\35573\train_35573_21.jpg
train_35573_22,train,35573,Saigon Central Post Office,../../data/landmark_vietnam_dataset_split\train\35573\train_35573_22.jpg
train_35573_23,train,35573,Saigon Central Post Office,../../data/landmark_vietnam_dataset_split\train\35573\train_35573_23.jpg
train_35573_24,train,35573,Saigon Central Post Office,../../data/landmark_vietnam_dataset_split\train\35573\train_35573_24.jpg
train_35734_1,train,35734,Saigon Zoo and Botanical Gardens,../../data/landmark_vietnam_dataset_split\train\35734\train_35734_1.jpg
train_35734_2,train,35734,Saigon Zoo and Botanical Gardens,../../data/landmark_vietnam_dataset_split\train\35734\train_35734_2.jpg
train_35734_3,train,35734,Saigon Zoo and Botanical Gardens,../../data/landmark_vietnam_dataset_split\train\35734\train_35734_3.jpg
train_35734_4,train,35734,Saigon Zoo and Botanical Gardens,../../data/landmark_vietnam_dataset_split\train\35734\train_35734_4.jpg
train_35734_5,train,35734,Saigon Zoo and Botanical Gardens,../../data/landmark_vietnam_dataset_split\train\35734\train_35734_5.jpg
train_35734_6,train,35734,Saigon Zoo and Botanical Gardens,../../data/landmark_vietnam_dataset_split\train\35734\train_35734_6.jpg
train_35734_7,train,35734,Saigon Zoo and Botanical Gardens,../../data/landmark_vietnam_dataset_split\train\35734\train_35734_7.jpg
train_35734_8,train,35734,Saigon Zoo and Botanical Gardens,../../data/landmark_vietnam_dataset_split\train\35734\train_35734_8.jpg
train_35734_9,train,35734,Saigon Zoo and Botanical Gardens,../../data/landmark_vietnam_dataset_split\train\35734\train_35734_9.jpg
train_35734_10,train,35734,Saigon Zoo and Botanical Gardens,../../data/landmark_vietnam_dataset_split\train\35734\train_35734_10.jpg
train_35734_11,train,35734,Saigon Zoo and Botanical Gardens,../../data/landmark_vietnam_dataset_split\train\35734\train_35734_11.jpg
train_35734_12,train,35734,Saigon Zoo and Botanical Gardens,../../data/landmark_vietnam_dataset_split\train\35734\train_35734_12.jpg
train_35734_13,train,35734,Saigon Zoo and Botanical Gardens,../../data/landmark_vietnam_dataset_split\train\35734\train_35734_13.jpg
train_35734_14,train,35734,Saigon Zoo and Botanical Gardens,../../data/landmark_vietnam_dataset_split\train\35734\train_35734_14.jpg
train_35734_15,train,35734,Saigon Zoo and Botanical Gardens,../../data/landmark_vietnam_dataset_split\train\35734\train_35734_15.jpg
train_35734_16,train,35734,Saigon Zoo and Botanical Gardens,../../data/landmark_vietnam_dataset_split\train\35734\train_35734_16.jpg
train_35734_17,train,35734,Saigon Zoo and Botanical Gardens,../../data/landmark_vietnam_dataset_split\train\35734\train_35734_17.jpg
train_35734_18,train,35734,Saigon Zoo and Botanical Gardens,../../data/landmark_vietnam_dataset_split\train\35734\train_35734_18.jpg
train_35734_19,train,35734,Saigon Zoo and Botanical Gardens,../../data/landmark_vietnam_dataset_split\train\35734\train_35734_19.jpg
train_35734_20,train,35734,Saigon Zoo and Botanical Gardens,../../data/landmark_vietnam_dataset_split\train\35734\train_35734_20.jpg
train_35734_21,train,35734,Saigon Zoo and Botanical Gardens,../../data/landmark_vietnam_dataset_split\train\35734\train_35734_21.jpg
train_35734_22,train,35734,Saigon Zoo and Botanical Gardens,../../data/landmark_vietnam_dataset_split\train\35734\train_35734_22.jpg
train_35734_23,train,35734,Saigon Zoo and Botanical Gardens,../../data/landmark_vietnam_dataset_split\train\35734\train_35734_23.jpg
train_35734_24,train,35734,Saigon Zoo and Botanical Gardens,../../data/landmark_vietnam_dataset_split\train\35734\train_35734_24.jpg
train_35734_25,train,35734,Saigon Zoo and Botanical Gardens,../../data/landmark_vietnam_dataset_split\train\35734\train_35734_25.jpg
train_35734_26,train,35734,Saigon Zoo and Botanical Gardens,../../data/landmark_vietnam_dataset_split\train\35734\train_35734_26.jpg
train_35734_27,train,35734,Saigon Zoo and Botanical Gardens,../../data/landmark_vietnam_dataset_split\train\35734\train_35734_27.jpg
train_36336_1,train,36336,Voi Waterfall,../../data/landmark_vietnam_dataset_split\train\36336\train_36336_1.jpg
train_36336_2,train,36336,Voi Waterfall,../../data/landmark_vietnam_dataset_split\train\36336\train_36336_2.jpg
train_36336_3,train,36336,Voi Waterfall,../../data/landmark_vietnam_dataset_split\train\36336\train_36336_3.jpg
train_36336_4,train,36336,Voi Waterfall,../../data/landmark_vietnam_dataset_split\train\36336\train_36336_4.jpg
train_36336_5,train,36336,Voi Waterfall,../../data/landmark_vietnam_dataset_split\train\36336\train_36336_5.jpg
train_36336_6,train,36336,Voi Waterfall,../../data/landmark_vietnam_dataset_split\train\36336\train_36336_6.jpg
train_36336_7,train,36336,Voi Waterfall,../../data/landmark_vietnam_dataset_split\train\36336\train_36336_7.jpg
train_36336_8,train,36336,Voi Waterfall,../../data/landmark_vietnam_dataset_split\train\36336\train_36336_8.jpg
train_36336_9,train,36336,Voi Waterfall,../../data/landmark_vietnam_dataset_split\train\36336\train_36336_9.jpg
train_36336_10,train,36336,Voi Waterfall,../../data/landmark_vietnam_dataset_split\train\36336\train_36336_10.jpg
train_36336_11,train,36336,Voi Waterfall,../../data/landmark_vietnam_dataset_split\train\36336\train_36336_11.jpg
train_36336_12,train,36336,Voi Waterfall,../../data/landmark_vietnam_dataset_split\train\36336\train_36336_12.jpg
train_36336_13,train,36336,Voi Waterfall,../../data/landmark_vietnam_dataset_split\train\36336\train_36336_13.jpg
train_36336_14,train,36336,Voi Waterfall,../../data/landmark_vietnam_dataset_split\train\36336\train_36336_14.jpg
train_36336_15,train,36336,Voi Waterfall,../../data/landmark_vietnam_dataset_split\train\36336\train_36336_15.jpg
train_36336_16,train,36336,Voi Waterfall,../../data/landmark_vietnam_dataset_split\train\36336\train_36336_16.jpg
train_36336_17,train,36336,Voi Waterfall,../../data/landmark_vietnam_dataset_split\train\36336\train_36336_17.jpg
train_36336_18,train,36336,Voi Waterfall,../../data/landmark_vietnam_dataset_split\train\36336\train_36336_18.jpg
train_36336_19,train,36336,Voi Waterfall,../../data/landmark_vietnam_dataset_split\train\36336\train_36336_19.jpg
train_36336_20,train,36336,Voi Waterfall,../../data/landmark_vietnam_dataset_split\train\36336\train_36336_20.jpg
train_36336_21,train,36336,Voi Waterfall,../../data/landmark_vietnam_dataset_split\train\36336\train_36336_21.jpg
train_37461_1,train,37461,National Museum of Vietnamese History,../../data/landmark_vietnam_dataset_split\train\37461\train_37461_1.jpg
train_37461_2,train,37461,National Museum of Vietnamese History,../../data/landmark_vietnam_dataset_split\train\37461\train_37461_2.jpg
train_37461_3,train,37461,National Museum of Vietnamese History,../../data/landmark_vietnam_dataset_split\train\37461\train_37461_3.jpg
train_37461_4,train,37461,National Museum of Vietnamese History,../../data/landmark_vietnam_dataset_split\train\37461\train_37461_4.jpg
train_37461_5,train,37461,National Museum of Vietnamese History,../../data/landmark_vietnam_dataset_split\train\37461\train_37461_5.jpg
train_37461_6,train,37461,National Museum of Vietnamese History,../../data/landmark_vietnam_dataset_split\train\37461\train_37461_6.jpg
train_37461_7,train,37461,National Museum of Vietnamese History,../../data/landmark_vietnam_dataset_split\train\37461\train_37461_7.jpg
train_37461_8,train,37461,National Museum of Vietnamese History,../../data/landmark_vietnam_dataset_split\train\37461\train_37461_8.jpg
train_37461_9,train,37461,National Museum of Vietnamese History,../../data/landmark_vietnam_dataset_split\train\37461\train_37461_9.jpg
train_37461_10,train,37461,National Museum of Vietnamese History,../../data/landmark_vietnam_dataset_split\train\37461\train_37461_10.jpg
train_37461_11,train,37461,National Museum of Vietnamese History,../../data/landmark_vietnam_dataset_split\train\37461\train_37461_11.jpg
train_37461_12,train,37461,National Museum of Vietnamese History,../../data/landmark_vietnam_dataset_split\train\37461\train_37461_12.jpg
train_40430_1,train,40430,Cuc Phuong National Park,../../data/landmark_vietnam_dataset_split\train\40430\train_40430_1.jpg
train_40430_2,train,40430,Cuc Phuong National Park,../../data/landmark_vietnam_dataset_split\train\40430\train_40430_2.jpg
train_40430_3,train,40430,Cuc Phuong National Park,../../data/landmark_vietnam_dataset_split\train\40430\train_40430_3.jpg
train_40430_4,train,40430,Cuc Phuong National Park,../../data/landmark_vietnam_dataset_split\train\40430\train_40430_4.jpg
train_40430_5,train,40430,Cuc Phuong National Park,../../data/landmark_vietnam_dataset_split\train\40430\train_40430_5.jpg
train_40430_6,train,40430,Cuc Phuong National Park,../../data/landmark_vietnam_dataset_split\train\40430\train_40430_6.jpg
train_40430_7,train,40430,Cuc Phuong National Park,../../data/landmark_vietnam_dataset_split\train\40430\train_40430_7.jpg
train_40430_8,train,40430,Cuc Phuong National Park,../../data/landmark_vietnam_dataset_split\train\40430\train_40430_8.jpg
train_40430_9,train,40430,Cuc Phuong National Park,../../data/landmark_vietnam_dataset_split\train\40430\train_40430_9.jpg
train_40430_10,train,40430,Cuc Phuong National Park,../../data/landmark_vietnam_dataset_split\train\40430\train_40430_10.jpg
train_40430_11,train,40430,Cuc Phuong National Park,../../data/landmark_vietnam_dataset_split\train\40430\train_40430_11.jpg
train_40430_12,train,40430,Cuc Phuong National Park,../../data/landmark_vietnam_dataset_split\train\40430\train_40430_12.jpg
train_40430_13,train,40430,Cuc Phuong National Park,../../data/landmark_vietnam_dataset_split\train\40430\train_40430_13.jpg
train_40430_14,train,40430,Cuc Phuong National Park,../../data/landmark_vietnam_dataset_split\train\40430\train_40430_14.jpg
train_40430_15,train,40430,Cuc Phuong National Park,../../data/landmark_vietnam_dataset_split\train\40430\train_40430_15.jpg
train_40430_16,train,40430,Cuc Phuong National Park,../../data/landmark_vietnam_dataset_split\train\40430\train_40430_16.jpg
train_40430_17,train,40430,Cuc Phuong National Park,../../data/landmark_vietnam_dataset_split\train\40430\train_40430_17.jpg
train_40430_18,train,40430,Cuc Phuong National Park,../../data/landmark_vietnam_dataset_split\train\40430\train_40430_18.jpg
